baseMean,log2FoldChange (positive means more highly expressed in mitomycin C treatment),lfcSE,stat,pvalue,padj,gene,resolved_locus_tag,resolution_method
530.6001641,2.208754574,0.126567926,17.45113987,3.3699999999999997e-68,2.07e-67,MIT0604_00695,EW14_0695,tier1:gene
411.7065029,0.813741077,0.149412144,5.446284711,5.14e-08,8.61e-08,MIT0604_00696,EW14_0696,tier1:gene
483.849827,-0.430532799,0.110572598,-3.893666317,9.87e-05,0.000141,MIT0604_00697,EW14_0697,tier1:gene
1256.706661,-2.152881298,0.104367349,-20.62791977,1.54e-94,1.35e-93,MIT0604_00698,EW14_0698,tier1:gene
9000.137727,-2.99480255,0.118562325,-25.25931034,8.949999999999999e-141,1.4299999999999999e-139,MIT0604_00699,EW14_0699,tier1:gene
2505.119085,-1.883530622,0.094237263,-19.98711094,7.13e-89,5.82e-88,MIT0604_00700,EW14_0700,tier1:gene
3038.228951,0.114603408,0.096756991,1.184445765,0.236236653,0.259847625,MIT0604_00701,EW14_0701,tier1:gene
441.3648468,2.078436733,0.114672036,18.12505304,2.02e-73,1.33e-72,MIT0604_00702,EW14_0702,tier1:gene
1207.550311,1.401373225,0.155337429,9.021478159,1.86e-19,4.56e-19,MIT0604_00703,EW14_0703,tier1:gene
46.90466704,4.566785192,0.470182765,9.7127873,2.66e-22,7.05e-22,MIT0604_00704,EW14_0704,tier1:gene
1280.230615,-3.36794293,0.136689688,-24.63933435,4.79e-134,6.9200000000000004e-133,MIT0604_00705,EW14_0705,tier1:gene
1160.332254,2.102055792,0.131389093,15.99870848,1.3e-57,7.16e-57,MIT0604_00706,EW14_0706,tier1:gene
1648.297377,-0.482801566,0.087583694,-5.512459502,3.54e-08,6e-08,MIT0604_00707,EW14_0707,tier1:gene
383.4902876,1.985015853,0.264739488,7.497996878,6.48e-14,1.37e-13,MIT0604_00708,EW14_0708,tier1:gene
563.0906012,1.128466312,0.153704068,7.341811601,2.11e-13,4.4e-13,MIT0604_00709,EW14_0709,tier1:gene
391.3025881,-1.089196588,0.140625861,-7.745350534,9.53e-15,2.07e-14,MIT0604_00710,EW14_0710,tier1:gene
130.8067519,1.100106793,0.273907926,4.01633793,5.91e-05,8.56e-05,MIT0604_00711,EW14_0711,tier1:gene
107.8114533,1.988662933,0.244946247,8.11877283,4.71e-16,1.06e-15,MIT0604_00712,EW14_0712,tier1:gene
189.2330429,1.125019191,0.170992982,6.57932962,4.73e-11,9.12e-11,MIT0604_00713,EW14_0713,tier1:gene
192.295204,-0.395832459,0.18606579,-2.127379023,0.033388604,0.03985217,MIT0604_00714,EW14_0714,tier1:gene
10286.69209,9.240781989,0.230501198,40.08995212,0.0,0.0,MIT0604_00715,EW14_0715,tier1:gene
22778.68989,9.324372485,0.158032944,59.00271331,0.0,0.0,MIT0604_00716,EW14_0716,tier1:gene
12070.99497,9.544286508,0.206454527,46.22948528,0.0,0.0,MIT0604_00717,EW14_0717,tier1:gene
8689.176709,9.273339679,0.205151641,45.20236668,0.0,0.0,MIT0604_00718,EW14_0718,tier1:gene
15012.73472,9.343111283,0.178705926,52.28204516,0.0,0.0,MIT0604_00719,EW14_0719,tier1:gene
29639.78801,8.849716837,0.160013905,55.30592365,0.0,0.0,MIT0604_00720,EW14_0720,tier1:gene
283.2341283,6.272601893,0.30128069,20.81979394,2.86e-96,2.5599999999999998e-95,MIT0604_00721,EW14_0721,tier1:gene
516.5860169,6.342728994,0.239668652,26.46457486,2.48e-154,4.53e-153,MIT0604_00722,EW14_0722,tier1:gene
409.9143162,5.636745457,0.231560917,24.34238703,6.98e-131,9.79e-130,MIT0604_00723,EW14_0723,tier1:gene
1345.925146,-0.169532409,0.221534705,-0.765263431,0.444114695,0.470306663,MIT0604_00724,EW14_0724,tier1:gene
2073.010619,3.744484348,0.179553277,20.85444726,1.39e-96,1.25e-95,MIT0604_00725,EW14_0725,tier1:gene
1510.823694,2.713482521,0.16483217,16.46209307,6.87e-61,3.92e-60,MIT0604_00726,EW14_0726,tier1:gene
223.2747075,1.535450846,0.230545555,6.660075677,2.74e-11,5.33e-11,MIT0604_00728,EW14_0728,tier1:gene
101.0787017,1.740984224,0.218641785,7.962724159,1.68e-15,3.72e-15,MIT0604_00729,EW14_0729,tier1:gene
56.58606548,0.620189548,0.312518238,1.984490736,0.04720116,0.055657128,MIT0604_00730,EW14_0730,tier1:gene
85.17137395,-0.382994029,0.272836601,-1.403748716,0.16039369,0.180101966,MIT0604_00731,EW14_0731,tier1:gene
56.35108261,-0.011400886,0.294829744,-0.03866939,0.969153978,0.971527029,MIT0604_00732,EW14_0732,tier1:gene
1273.377805,2.534847074,0.145133665,17.46560365,2.6199999999999997e-68,1.6099999999999998e-67,MIT0604_00733,EW14_0733,tier1:gene
59.03557318,-0.303348433,0.32344789,-0.937858747,0.348317006,0.374084423,MIT0604_00734,EW14_0734,tier1:gene
66.71789511,2.891225809,0.281817265,10.25922174,1.0799999999999999e-24,3.03e-24,MIT0604_00735,EW14_0735,tier1:gene
79.6862195,3.26710115,0.27128562,12.04303108,2.1100000000000002e-33,7.41e-33,MIT0604_00736,EW14_0736,tier1:gene
10.9897427,2.621303607,0.72007097,3.640340628,0.000272,0.000376,MIT0604_00737,EW14_0737,tier1:gene
49.67593142,1.163619604,0.330612101,3.51959169,0.000432,0.000589,MIT0604_00738,EW14_0738,tier1:gene
156.9665758,-2.981866067,0.311653027,-9.567903441,1.0900000000000001e-21,2.83e-21,MIT0604_00739,EW14_0739,tier1:gene
634.6239832,-0.262355055,0.249967182,-1.049557999,0.293921376,0.31935088,MIT0604_00740,EW14_0740,tier1:gene
773.7961353,-0.660001972,0.234137974,-2.81885916,0.004819466,0.006093543,MIT0604_00741,EW14_0741,tier1:gene
2163.892007,-0.636232521,0.073766942,-8.624900276,6.41e-18,1.5e-17,MIT0604_00742,EW14_0742,tier1:gene
904.1223709,-0.182723302,0.088263346,-2.07020593,0.038433064,0.045766424,MIT0604_00743,EW14_0743,tier1:gene
539.5705084,-0.631619476,0.206572797,-3.057612062,0.002231082,0.002894186,MIT0604_00744,EW14_0744,tier1:gene
2572.921385,-1.010681825,0.072528125,-13.9350331,3.88e-44,1.6900000000000001e-43,MIT0604_00745,EW14_0745,tier1:gene
470.6909631,-3.314100794,0.234814733,-14.11368338,3.1299999999999996e-45,1.4e-44,MIT0604_00746,EW14_0746,tier1:gene
6024.73118,-3.541135766,0.252641866,-14.016425,1.24e-44,5.45e-44,MIT0604_00747,EW14_0747,tier1:gene
560.6879042,-4.154644798,0.170621175,-24.35011249,5.78e-131,8.22e-130,MIT0604_00748,EW14_0748,tier1:gene
10251.17751,-3.900369464,0.133669159,-29.17927736,3.55e-187,8.56e-186,MIT0604_00749,EW14_0749,tier1:gene
131.1712317,0.346676821,0.219312216,1.580745602,0.113936217,0.129931719,MIT0604_00750,EW14_0750,tier1:gene
1203.138287,0.97499622,0.126282592,7.720749175,1.16e-14,2.51e-14,MIT0604_00751,EW14_0751,tier1:gene
310.0255688,-0.039533553,0.124461134,-0.317637733,0.750759748,0.769942487,MIT0604_00752,EW14_0752,tier1:gene
370.7373285,0.509591219,0.178170024,2.860140047,0.00423454,0.005404054,MIT0604_00753,EW14_0753,tier1:gene
156.5251248,1.148554334,0.177484507,6.471293469,9.72e-11,1.84e-10,MIT0604_00754,EW14_0754,tier1:gene
528.0517534,0.06429415,0.131774908,0.487908896,0.625614373,0.650727958,MIT0604_00755,EW14_0755,tier1:gene
314.3083949,1.068533031,0.272657434,3.918957992,8.89e-05,0.000127,MIT0604_00756,EW14_0756,tier1:gene
171.6133125,2.02895413,0.216458474,9.373410492,7.02e-21,1.78e-20,MIT0604_00757,EW14_0757,tier1:gene
119.1581728,1.476496014,0.203274796,7.263546885,3.77e-13,7.83e-13,MIT0604_00758,EW14_0758,tier1:gene
130.424812,2.22076912,0.223193473,9.949973405,2.52e-23,6.87e-23,MIT0604_00759,EW14_0759,tier1:gene
115.757307,0.673828424,0.192875796,3.493587268,0.000477,0.000647,MIT0604_00760,EW14_RS03685,tier1:gene
306.1744017,-0.528147547,0.185683603,-2.84434134,0.004450334,0.00565477,MIT0604_00761,,unresolved
787.4623974,-0.514789927,0.102341589,-5.030114666,4.9e-07,7.89e-07,MIT0604_00762,EW14_0762,tier1:gene
118.1222559,0.389751133,0.179057072,2.176686616,0.029503958,0.035380551,MIT0604_00763,EW14_0763,tier1:gene
1011.314024,-0.461753087,0.120108846,-3.844455263,0.000121,0.000171,MIT0604_00764,EW14_0764,tier1:gene
605.8428332,1.66816914,0.13108079,12.7262671,4.23e-37,1.61e-36,MIT0604_00765,EW14_0765,tier1:gene
724.7233056,-2.405513854,0.159646969,-15.06770766,2.64e-51,1.3e-50,MIT0604_00766,,unresolved
399.1755126,2.026461978,0.134782099,15.03509736,4.32e-51,2.12e-50,MIT0604_00767,EW14_0767,tier1:gene
445.5461403,-0.389972093,0.165735387,-2.352980247,0.018623623,0.022624663,MIT0604_00768,EW14_0768,tier1:gene
542.6332823,0.464759924,0.172406484,2.695721833,0.007023629,0.008782755,MIT0604_00769,EW14_0769,tier1:gene
773.5772105,1.412659925,0.108725754,12.99287312,1.34e-38,5.27e-38,MIT0604_00770,EW14_0770,tier1:gene
888.4494412,0.70268049,0.105661881,6.650274307,2.93e-11,5.69e-11,MIT0604_00771,EW14_0771,tier1:gene
334.7122936,1.899026672,0.145287032,13.07086149,4.83e-39,1.9199999999999999e-38,MIT0604_00772,EW14_0772,tier1:gene
342.8796842,1.24261959,0.182045114,6.825888179,8.74e-12,1.73e-11,MIT0604_00773,EW14_0773,tier1:gene
23.01863444,5.351389969,0.771812634,6.933535077,4.1e-12,8.25e-12,MIT0604_00774,EW14_0774,tier1:gene
463.0235819,-0.489721251,0.131192995,-3.732830802,0.000189,0.000264,MIT0604_00775,EW14_0775,tier1:gene
44.41751389,-1.444700012,0.301528845,-4.791249783,1.66e-06,2.61e-06,MIT0604_00776,EW14_0776,tier1:gene
52.68473388,2.63863191,0.314431987,8.391741359,4.79e-17,1.09e-16,MIT0604_00777,EW14_0777,tier1:gene
13696.80542,2.125167315,0.181047003,11.73820768,8.120000000000001e-32,2.7200000000000003e-31,MIT0604_00778,EW14_0778,tier1:gene
7852.792302,2.069123113,0.176670139,11.71178745,1.1100000000000001e-31,3.71e-31,MIT0604_00779,EW14_0779,tier1:gene
7651.722451,2.175949499,0.184993031,11.76233229,6.100000000000001e-32,2.06e-31,MIT0604_00780,EW14_0780,tier1:gene
453.6314468,2.333363954,0.144535401,16.14389233,1.2500000000000001e-58,7.03e-58,MIT0604_00781,EW14_0781,tier1:gene
155.8625414,0.345200778,0.320928927,1.075629988,0.28209277,0.307968359,MIT0604_00782,EW14_0782,tier1:gene
435.1468395,-0.938410036,0.199912023,-4.694115056,2.68e-06,4.16e-06,MIT0604_00783,EW14_0783,tier1:gene
161.3431726,1.799776982,0.3190765,5.640581438,1.69e-08,2.92e-08,MIT0604_00784,EW14_0784,tier1:gene
15039.89919,2.625692899,0.165905489,15.82643779,2.04e-56,1.1099999999999999e-55,MIT0604_00785,EW14_0785,tier1:gene
16829.14266,2.733868706,0.13297942,20.55858501,6.449999999999999e-94,5.52e-93,MIT0604_00786,EW14_0786,tier1:gene
254.3026115,3.247026794,0.217140543,14.95357226,1.48e-50,7.19e-50,MIT0604_00787,EW14_0787,tier1:gene
498.5658046,3.648088171,0.160341363,22.75200929,1.37e-114,1.52e-113,MIT0604_00788,EW14_0788,tier1:gene
35.9447922,-0.247477029,0.576148559,-0.429536836,0.667532593,0.691867958,MIT0604_00789,EW14_0789,tier1:gene
166.8990981,-1.717607747,0.35692292,-4.812265203,1.49e-06,2.36e-06,MIT0604_00790,EW14_0790,tier1:gene
277.1212476,-1.996914679,0.165261866,-12.08333618,1.29e-33,4.5700000000000005e-33,MIT0604_00791,EW14_0791,tier1:gene
141.8714379,0.6120573,0.179873417,3.402711247,0.000667,0.000896,MIT0604_00792,EW14_0792,tier1:gene
173.0066034,1.270281234,0.154656974,8.213539949,2.15e-16,4.84e-16,MIT0604_00793,EW14_0793,tier1:gene
111.5352885,0.361200313,0.215768653,1.674016627,0.094127332,0.108064301,MIT0604_00794,EW14_0794,tier1:gene
524.8401605,1.53131725,0.125407207,12.21075954,2.7199999999999998e-34,9.83e-34,MIT0604_00795,EW14_0795,tier1:gene
6.679699802,0.938195087,0.755775047,1.24136817,0.214469772,0.237179699,MIT0604_00796,EW14_0796,tier1:gene
279.3657561,-0.373966654,0.145500403,-2.570210446,0.010163675,0.01260148,MIT0604_00797,EW14_0797,tier1:gene
379.1863676,-0.743154315,0.11624495,-6.393002995,1.63e-10,3.06e-10,MIT0604_00798,EW14_0798,tier1:gene
253.5089168,-0.652855931,0.201682263,-3.237051783,0.001207715,0.001594963,MIT0604_00799,EW14_0799,tier1:gene
178.1139083,1.048703583,0.325100867,3.2257791,0.001256303,0.001655925,MIT0604_00800,EW14_0800,tier1:gene
50.3347281,-0.68857317,0.39588817,-1.739312318,0.081979842,0.094755921,MIT0604_00801,EW14_0801,tier1:gene
330.3906169,0.196823313,0.144435551,1.362706838,0.172974922,0.193910003,MIT0604_00802,EW14_0802,tier1:gene
534.3609653,-0.024916371,0.153775834,-0.162030472,0.871281858,0.883365014,MIT0604_00803,EW14_0803,tier1:gene
162.3471471,-0.666308097,0.208690221,-3.192809392,0.001408959,0.00185237,MIT0604_00804,EW14_0804,tier1:gene
680.6852693,-2.058067696,0.201828056,-10.19713382,2.0399999999999997e-24,5.7099999999999996e-24,MIT0604_00805,EW14_0805,tier1:gene
168.7792809,1.599871025,0.250971402,6.374714468,1.83e-10,3.44e-10,MIT0604_00806,EW14_0806,tier1:gene
68.99289527,2.073938877,0.246869779,8.400942738,4.43e-17,1.01e-16,MIT0604_00807,EW14_0807,tier1:gene
185.0498151,-0.125484665,0.272018818,-0.461308767,0.644577096,0.669431413,MIT0604_00808,EW14_0808,tier1:gene
166.9269985,-1.443745074,0.252146073,-5.725828107,1.03e-08,1.79e-08,MIT0604_00809,EW14_0809,tier1:gene
643.1966352,-0.333133172,0.156476889,-2.128960861,0.033257499,0.039718845,MIT0604_00810,EW14_0810,tier1:gene
165.4580136,-0.166907111,0.162601946,-1.026476713,0.304666935,0.330675088,MIT0604_00811,EW14_0811,tier1:gene
127.3747707,0.458078657,0.178200971,2.570573295,0.010153034,0.012595915,MIT0604_00812,EW14_0812,tier1:gene
427.5973578,0.115514525,0.122754461,0.941020989,0.346694103,0.372536918,MIT0604_00813,EW14_0813,tier1:gene
628.1722772,-0.233862515,0.114491917,-2.042611568,0.041090905,0.048789491,MIT0604_00814,EW14_0814,tier1:gene
620.1055603,-0.179979848,0.117145088,-1.536384083,0.124444208,0.141050551,MIT0604_00815,EW14_0815,tier1:gene
343.862941,-0.041650282,0.128973857,-0.322935849,0.746743826,0.766976725,MIT0604_00816,EW14_0816,tier1:gene
99.64141882,-2.4324397,0.251813666,-9.65968106,4.47e-22,1.18e-21,MIT0604_00817,EW14_0817,tier1:gene
1007.776181,-4.49716057,0.142927386,-31.4646528,2.65e-217,8.08e-216,MIT0604_00818,EW14_0818,tier1:gene
701.902606,-1.773820859,0.143386125,-12.37093799,3.75e-35,1.37e-34,MIT0604_00819,EW14_RS03905,tier1:gene
97.96365266,2.756523246,0.238761754,11.5450787,7.820000000000001e-31,2.55e-30,MIT0604_00820,EW14_0820,tier1:gene
467.6488729,2.467761913,0.13916395,17.73276705,2.34e-70,1.48e-69,MIT0604_00821,EW14_0821,tier1:gene
244.0031939,3.440057399,0.18192201,18.90951736,9.520000000000001e-80,6.790000000000001e-79,MIT0604_00822,EW14_0822,tier1:gene
312.2182276,3.334249998,0.157413491,21.18147549,1.42e-99,1.32e-98,MIT0604_00823,EW14_0823,tier1:gene
193.6294267,1.4637057,0.357468264,4.094645168,4.23e-05,6.16e-05,MIT0604_00824,EW14_0824,tier1:gene
556.4879273,-1.08578924,0.176545745,-6.15018639,7.74e-10,1.42e-09,MIT0604_00825,EW14_0825,tier1:gene
1510.921102,-0.793980842,0.101516031,-7.821236084,5.23e-15,1.14e-14,MIT0604_00826,EW14_0826,tier1:gene
329.0873884,1.613557849,0.1503645,10.73097606,7.28e-27,2.1500000000000002e-26,MIT0604_00827,EW14_0827,tier1:gene
66.12508084,-0.999688559,0.249893033,-4.000465898,6.32e-05,9.14e-05,MIT0604_00828,EW14_0828,tier1:gene
114.1764117,1.203510849,0.498089093,2.416256178,0.015681024,0.019117961,MIT0604_00829,EW14_0829,tier1:gene
1093.851962,-0.2716838,0.16170545,-1.680115299,0.092934885,0.106755168,MIT0604_00830,EW14_0830,tier1:gene
202.5407613,-1.36520325,0.282209408,-4.837553995,1.31e-06,2.08e-06,MIT0604_00831,EW14_0831,tier1:gene
121.7247517,2.715512652,0.293788746,9.243079201,2.4e-20,6.04e-20,MIT0604_00832,EW14_0832,tier1:gene
70.15155249,-0.009978491,0.264307424,-0.037753351,0.969884338,0.97178328,MIT0604_00833,EW14_0833,tier1:gene
397.3572879,0.4577764,0.211069753,2.168839423,0.030094877,0.036068041,MIT0604_00834,EW14_0834,tier1:gene
155.0035341,0.820783994,0.441261403,1.860085629,0.062873412,0.073501927,MIT0604_00835,EW14_0835,tier1:gene
282.2725255,-0.647743854,0.363779476,-1.780594827,0.074978665,0.08715578,MIT0604_00836,EW14_0836,tier1:gene
140.8240759,0.373369587,0.375075753,0.995451142,0.319516896,0.345327923,MIT0604_00837,EW14_0837,tier1:gene
172.1574177,1.231500577,0.181636908,6.7800129,1.2e-11,2.38e-11,MIT0604_00838,EW14_0838,tier1:gene
253.997541,-2.132547837,0.191543213,-11.13350772,8.62e-29,2.66e-28,MIT0604_00839,EW14_0839,tier1:gene
823.7652939,-5.901828677,0.226471825,-26.05988041,1.04e-149,1.83e-148,MIT0604_00840,EW14_0840,tier1:gene
745.9016776,-0.787694941,0.570587088,-1.380499064,0.167433038,0.187903195,MIT0604_00841,EW14_0841,tier1:gene
1191.223659,-0.851567625,0.1424936,-5.976181556,2.28e-09,4.1e-09,MIT0604_00842,EW14_0842,tier1:gene
10981.42621,-0.493614621,0.155687274,-3.170552144,0.001521495,0.001997755,MIT0604_00843,EW14_0843,tier1:gene
412.6953739,-1.347789461,0.150966472,-8.927740346,4.35e-19,1.06e-18,MIT0604_00844,EW14_0844,tier1:gene
233.6557992,1.154652682,0.242057121,4.770166133,1.84e-06,2.89e-06,MIT0604_00845,EW14_0845,tier1:gene
782.0472201,-0.579657012,0.093833231,-6.177523716,6.51e-10,1.2e-09,MIT0604_00846,EW14_0846,tier1:gene
959.5789718,-0.917952358,0.193095049,-4.753888624,2e-06,3.12e-06,MIT0604_00847,EW14_0847,tier1:gene
675.9414249,1.068329314,0.125664913,8.501412941,1.87e-17,4.31e-17,MIT0604_00848,EW14_0848,tier1:gene
916.6915719,0.791917362,0.132458053,5.978627521,2.25e-09,4.04e-09,MIT0604_00849,EW14_0849,tier1:gene
361.53905,2.213102027,0.137723622,16.06915356,4.2000000000000005e-58,2.3200000000000002e-57,MIT0604_00850,EW14_0850,tier1:gene
1440.261068,-1.784179579,0.125281371,-14.24137977,5.0699999999999996e-46,2.2799999999999998e-45,MIT0604_00851,EW14_0851,tier1:gene
2198.007243,1.067291317,0.08385718,12.72748878,4.16e-37,1.59e-36,MIT0604_00852,EW14_0852,tier1:gene
5038.828236,-0.611295686,0.172502786,-3.543685882,0.000395,0.000539,MIT0604_00853,EW14_0853,tier1:gene
2163.768402,-0.778422951,0.110077892,-7.071564816,1.53e-12,3.11e-12,MIT0604_00854,EW14_0854,tier1:gene
1303.981013,0.773765508,0.118707941,6.518228705,7.11e-11,1.36e-10,MIT0604_00855,EW14_0855,tier1:gene
1570.937579,2.88933498,0.097948058,29.49864482,3e-191,7.76e-190,MIT0604_00856,EW14_0856,tier1:gene
291.7633922,3.114020112,0.158301357,19.67146819,3.79e-86,2.96e-85,MIT0604_00857,EW14_0857,tier1:gene
2358.398266,-0.13084884,0.163088664,-0.802317199,0.422369496,0.448671696,MIT0604_00858,EW14_0858,tier1:gene
1900.166882,-2.437257904,0.14590406,-16.70452425,1.21e-62,7.0299999999999995e-62,MIT0604_00859,EW14_0859,tier1:gene
9648.194497,-4.780149309,0.130927186,-36.50998292,7.7e-292,4.04e-290,MIT0604_00860,EW14_0860,tier1:gene
87.71973796,1.015569894,0.210042904,4.83505929,1.33e-06,2.11e-06,MIT0604_00861,EW14_0861,tier1:gene
3290.065402,-1.377554018,0.12127276,-11.35913801,6.68e-30,2.1200000000000002e-29,MIT0604_00862,EW14_0862,tier1:gene
526.398866,-1.487593573,0.145063734,-10.2547586,1.13e-24,3.17e-24,MIT0604_00863,EW14_0863,tier1:gene
333.4494539,1.432989299,0.124416354,11.51769248,1.07e-30,3.49e-30,MIT0604_00864,EW14_0864,tier1:gene
1348.502515,-1.021847885,0.101485916,-10.06886397,7.58e-24,2.0899999999999997e-23,MIT0604_00865,EW14_0865,tier1:gene
976.9138851,-0.798338018,0.128933173,-6.191874458,5.95e-10,1.09e-09,MIT0604_00866,EW14_0866,tier1:gene
7267.661901,-3.336103473,0.107310216,-31.0884052,3.46e-212,9.96e-211,MIT0604_00867,EW14_0867,tier1:gene
2021.878151,-1.666113227,0.10235075,-16.2784663,1.4000000000000001e-59,7.960000000000001e-59,MIT0604_00868,EW14_0868,tier1:gene
4491.732019,-1.904376285,0.180337534,-10.56006614,4.5600000000000003e-26,1.33e-25,MIT0604_00869,EW14_0869,tier1:gene
1350.611972,-1.582380746,0.163771716,-9.662112488,4.37e-22,1.1500000000000002e-21,MIT0604_00870,EW14_0870,tier1:gene
457.9231084,-0.574789616,0.155684877,-3.692006743,0.000222,0.000309,MIT0604_00871,EW14_0871,tier1:gene
305.3019047,1.309859487,0.151144814,8.666254915,4.47e-18,1.06e-17,MIT0604_00872,EW14_0872,tier1:gene
145.3680488,1.581380013,0.198981274,7.947381096,1.9e-15,4.2e-15,MIT0604_00873,EW14_0873,tier1:gene
3033.482218,0.36381825,0.134360164,2.707783612,0.006773417,0.008495824,MIT0604_00874,EW14_0874,tier1:gene
1101.53914,-0.587132746,0.145069133,-4.0472617,5.18e-05,7.51e-05,MIT0604_00875,EW14_0875,tier1:gene
348.5717786,1.023666458,0.120861513,8.469747186,2.46e-17,5.63e-17,MIT0604_00876,EW14_0876,tier1:gene
1390.568422,-0.749462766,0.104435065,-7.176351811,7.16e-13,1.47e-12,MIT0604_00877,EW14_0877,tier1:gene
1076.920638,-0.309318552,0.123310268,-2.508457386,0.012125959,0.01492594,MIT0604_00878,EW14_0878,tier1:gene
750.167311,-2.380204186,0.122489171,-19.43195603,4.14e-84,3.14e-83,MIT0604_00879,EW14_0879,tier1:gene
695.2692769,-1.331706622,0.119996288,-11.09789848,1.2799999999999999e-28,3.95e-28,MIT0604_00880,EW14_0880,tier1:gene
878.8911497,0.826640792,0.097166848,8.507436489,1.78e-17,4.1e-17,MIT0604_00881,EW14_0881,tier1:gene
16470.92981,-0.937315957,0.141101292,-6.642858786,3.08e-11,5.98e-11,MIT0604_00882,EW14_0882,tier1:gene
3420.184119,0.003556765,0.633444462,0.005614959,0.995519934,0.996006503,MIT0604_00883,EW14_0883,tier1:gene
800.7908869,0.439029956,0.112975864,3.88605089,0.000102,0.000145,MIT0604_00884,EW14_0884,tier1:gene
600.5136429,-1.95274281,0.157991122,-12.35982624,4.3100000000000004e-35,1.58e-34,MIT0604_00885,EW14_0885,tier1:gene
2484.393652,-2.397657582,0.079611024,-30.1171555,2.89e-199,7.78e-198,MIT0604_00886,EW14_0886,tier1:gene
5482.836099,-2.741523799,0.093392378,-29.35489883,2.0699999999999997e-189,5.0999999999999995e-188,MIT0604_00887,EW14_0887,tier1:gene
1018.670426,0.406128198,0.084620335,4.799416067,1.59e-06,2.51e-06,MIT0604_00888,EW14_0888,tier1:gene
380.8805903,0.557882486,0.14618035,3.816398623,0.000135,0.000191,MIT0604_00889,EW14_0889,tier1:gene
354.1938007,1.374865046,0.132948166,10.34136148,4.58e-25,1.31e-24,MIT0604_00890,EW14_0890,tier1:gene
505.2535155,-0.869380074,0.146653282,-5.928132393,3.06e-09,5.45e-09,MIT0604_00891,EW14_0891,tier1:gene
1531.525479,-1.609956677,0.110266224,-14.6006331,2.7799999999999995e-48,1.33e-47,MIT0604_00892,EW14_0892,tier1:gene
251.5947576,0.2953252,0.175518085,1.682591287,0.09245424,0.106262677,MIT0604_00893,EW14_0893,tier1:gene
357.7430574,0.302203666,0.154820522,1.951961286,0.050942801,0.059930985,MIT0604_00894,EW14_0894,tier1:gene
591.7912331,-0.244855841,0.145024272,-1.688378352,0.091338623,0.105098461,MIT0604_00895,EW14_0895,tier1:gene
1602.375866,-2.090036508,0.106465145,-19.63118072,8.37e-86,6.49e-85,MIT0604_00896,EW14_0896,tier1:gene
2011.027663,-0.825660578,0.137016235,-6.026005446,1.68e-09,3.04e-09,MIT0604_00897,EW14_0897,tier1:gene
